response,predictor,r2_part,R2_model,p,F_val,estimate,effect_size,effect_size_st,lambda,formula,Dimens,AG_BG,Ecos_Function,Tr_Group,Trophic_level,flux_out_stock,flux_in_stock,Explanations to response
Soil.Microorganisms_o,leg.ef,0.001,0.15370492368208324,0.800301836932175,0.0644683896593011,-0.009982581997652456,-0.0054878168468361355,-0.033970640503239585,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,Soil.Microorganisms,NA,Respiration of soil microorganisms
Soil.Microorganisms_o,gr.ef,0.014,0.15370492368208327,0.32156426464410925,0.9964365315360055,0.04165912578464487,0.022844742234502127,0.14141334295528807,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,Soil.Microorganisms,NA,Respiration of soil microorganisms
Soil.Microorganisms_o,sh.ef,0.022,0.15370492368208338,0.21132579899146797,1.5909023507560494,-0.051323979723060284,-0.028240036280960182,-0.1750857217708082,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Respiration,NA,NA,Soil.Microorganisms,NA,Respiration of soil microorganisms
Soil.Microorganisms_o,th.ef,0,0.1537049236820833,0.9085298516581313,0.013294954063045285,0.004730917114846535,0.0025988608795066426,0.01605201871432549,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Respiration,NA,NA,Soil.Microorganisms,NA,Respiration of soil microorganisms
Soil.Microorganisms_o,FDis_pa,0,0.15412725193624868,0.8522419360155127,0.034949675183718984,0.10338623043961478,0.05644802012921277,0.03943685498009662,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,Soil.Microorganisms,NA,Respiration of soil microorganisms
Soil.Microorganisms_o,FDis,0.018,0.13521511457493648,0.253404127753531,1.3249907567743568,0.6638808418662719,0.3554964513752835,0.2710207817176343,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,BG,Respiration,NA,NA,Soil.Microorganisms,NA,Respiration of soil microorganisms
Soil.Microorganisms_o,FDbranch,0.035,0.1464052611921268,0.10152877127881609,2.7484047854575486,0.01059003807140507,0.006202673807244969,0.2143199606462739,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + FDbranch,flow,BG,Respiration,NA,NA,Soil.Microorganisms,NA,Respiration of soil microorganisms
Plants.Stock,sowndiv,0.259,0.4849304434647768,4.285911266806046e-6,24.81042298571775,0.08851236191670094,12.02793575763453,0.4538219666907929,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,AG_BG,NA,Plants,1,Plants,Plants,Biomass stock of Plants
Plants.Stock,numfg,0,0.38349787853107603,0.9381584844626758,0.006060427568634537,0.0020411745552889886,2.731149301425224,0.009249372797052261,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),stock,AG_BG,NA,Plants,1,Plants,Plants,Biomass stock of Plants
Plants.Stock,leg.ef,0.088,0.4849304434647768,0.010643174857535544,6.883233414222933,-0.12685725763930047,-170.81193667451396,-0.2503299985301041,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,stock,AG_BG,NA,Plants,1,Plants,Plants,Biomass stock of Plants
Plants.Stock,gr.ef,0.046,0.4849304434647767,0.06846532223947906,3.422742850995644,0.09495592363965003,125.44543929250983,0.18384404067463345,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,stock,AG_BG,NA,Plants,1,Plants,Plants,Biomass stock of Plants
Plants.Stock,sh.ef,0.008,0.4849304434647769,0.44526514815461904,0.5892227907761827,0.03841385798291755,50.949940009472016,0.07478589763061261,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,stock,AG_BG,NA,Plants,1,Plants,Plants,Biomass stock of Plants
Plants.Stock,th.ef,0.001,0.4849304434647768,0.8399571122793554,0.04108320796061794,0.010227834403827539,13.574716044155366,0.019850339213978236,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,stock,AG_BG,NA,Plants,1,Plants,Plants,Biomass stock of Plants
Plants.Stock,FDis_pa,0.063,0.5156583611896975,0.033071064630283795,4.727255934415399,0.3998533679918557,1616.3040378976864,0.26734198637010176,-0.2999999999999998,(Plants.Stock ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,AG_BG,NA,Plants,1,Plants,Plants,Biomass stock of Plants
Plants.Stock,FDis,0.025,0.3986096414717323,0.17610681845573364,1.8656879149300258,1.0356307995261622,1314.429187199435,0.23724390895262445,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),stock,AG_BG,NA,Plants,1,Plants,Plants,Biomass stock of Plants
Plants.Stock,FDbranch,0.17,0.21426171101298183,1.9343243912022852e-4,15.374200851204838,0.037882977297045976,78.73792497459779,0.6441072637769489,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + FDbranch,stock,AG_BG,NA,Plants,1,Plants,Plants,Biomass stock of Plants
AG.Herbivores.Stock,sowndiv,0.099,0.2058044948725628,0.0067300675083041385,7.793921873763318,0.029724167418951383,2.463269365458575e-4,0.3106759196516887,0.40000000000000036,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,AG,NA,Herbivores,2,AG.Herbivores,AG.Herbivores,Biomass stock of AG Herbivores
AG.Herbivores.Stock,numfg,0.035,0.16784044622073413,0.10712205559179473,2.660429325539901,-0.03711251411711431,-0.0019603715884126383,-0.22192514631171353,0.30000000000000027,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),stock,AG,NA,Herbivores,2,AG.Herbivores,AG.Herbivores,Biomass stock of AG Herbivores
AG.Herbivores.Stock,leg.ef,0.002,0.20580449487256264,0.6971293023549622,0.15270974018221692,-0.011321325277100787,-9.502351021905067e-4,-0.046550786456364575,0.40000000000000036,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,stock,AG,NA,Herbivores,2,AG.Herbivores,AG.Herbivores,Biomass stock of AG Herbivores
AG.Herbivores.Stock,gr.ef,0.057,0.20580449487256286,0.041475505713508366,4.311549890237357,-0.06385522852793762,-0.005395528809522009,-0.2643199655035131,0.40000000000000036,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,stock,AG,NA,Herbivores,2,AG.Herbivores,AG.Herbivores,Biomass stock of AG Herbivores
AG.Herbivores.Stock,sh.ef,0.001,0.20580449487256278,0.8432808076545776,0.039371882368845916,0.005949576822319092,4.98464985882914e-4,0.02445749447155393,0.40000000000000036,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,stock,AG,NA,Herbivores,2,AG.Herbivores,AG.Herbivores,Biomass stock of AG Herbivores
AG.Herbivores.Stock,th.ef,0.014,0.20580449487256283,0.314226621580465,1.0273370879080843,-0.030644520229547993,-0.0025812984734627457,-0.12617597708745362,0.40000000000000036,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,stock,AG,NA,Herbivores,2,AG.Herbivores,AG.Herbivores,Biomass stock of AG Herbivores
AG.Herbivores.Stock,FDis_pa,0.007,0.21150879363703426,0.479061375554262,0.5064113718589666,0.2890216546652564,0.023136433431933803,0.12792098576029298,0.40000000000000036,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,AG,NA,Herbivores,2,AG.Herbivores,AG.Herbivores,Biomass stock of AG Herbivores
AG.Herbivores.Stock,FDis,0.002,0.1398244411323901,0.6870380077031459,0.1635913766840325,-0.27394347842461775,-0.014607025756038566,-0.08812942672708865,0.30000000000000027,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),stock,AG,NA,Herbivores,2,AG.Herbivores,AG.Herbivores,Biomass stock of AG Herbivores
AG.Herbivores.Stock,FDbranch,0.027,0.11226041632219251,0.15123347269146478,2.102439321262296,0.011122268705840585,6.529746937864285e-4,0.1785549337635376,0.30000000000000027,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + FDbranch,stock,AG,NA,Herbivores,2,AG.Herbivores,AG.Herbivores,Biomass stock of AG Herbivores
AG.Carnivores.Stock,sowndiv,0.044,0.2649731987741185,0.07591208459127156,3.2444450401741283,-0.031355544401712544,-2.92066677722218e-4,-0.16829855591597093,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,AG,NA,Carnivores,3,AG.Carnivores,AG.Carnivores,Biomass stock of AG Carnivores
AG.Carnivores.Stock,numfg,0.003,0.2501093583191028,0.6151954757785356,0.25482859643470746,0.011970792857529866,0.0011054417819958324,0.057175067075487404,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),stock,AG,NA,Carnivores,3,AG.Carnivores,AG.Carnivores,Biomass stock of AG Carnivores
AG.Carnivores.Stock,leg.ef,0.023,0.2649731987741185,0.20356556133805043,1.64681753266902,0.06078537498902918,0.005553653325357056,0.12430179828882995,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,stock,AG,NA,Carnivores,3,AG.Carnivores,AG.Carnivores,Biomass stock of AG Carnivores
AG.Carnivores.Stock,gr.ef,0.001,0.26497319877411846,0.782190656107204,0.07701493277118486,0.01395338848374847,0.0012788197392594458,0.02862252718429844,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,stock,AG,NA,Carnivores,3,AG.Carnivores,AG.Carnivores,Biomass stock of AG Carnivores
AG.Carnivores.Stock,sh.ef,0.001,0.2649731987741185,0.7757517434745711,0.08176539694828122,-0.014018134474083515,-0.0012869431171051993,-0.028849570403096117,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,stock,AG,NA,Carnivores,3,AG.Carnivores,AG.Carnivores,Biomass stock of AG Carnivores
AG.Carnivores.Stock,th.ef,0.002,0.26497319877411857,0.744435331833252,0.10709811146539089,-0.016177064207876752,-0.001486480173415225,-0.03319710905048958,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,stock,AG,NA,Carnivores,3,AG.Carnivores,AG.Carnivores,Biomass stock of AG Carnivores
AG.Carnivores.Stock,FDis_pa,0.014,0.2754302137940564,0.31830665453119455,1.0102423056149876,0.665055212811973,0.05716921100581338,0.14441432559476614,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,AG,NA,Carnivores,3,AG.Carnivores,AG.Carnivores,Biomass stock of AG Carnivores
AG.Carnivores.Stock,FDis,0.001,0.2480603806848106,0.8194179742259076,0.052489899119022,-0.1592851259797126,-0.014862316303269913,-0.040968337634352675,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),stock,AG,NA,Carnivores,3,AG.Carnivores,AG.Carnivores,Biomass stock of AG Carnivores
AG.Carnivores.Stock,FDbranch,0.038,0.23673124472958754,0.09033027456825529,2.9439106533356685,-0.013398265120694107,-0.0011072678983429925,-0.13833462777090813,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + FDbranch,stock,AG,NA,Carnivores,3,AG.Carnivores,AG.Carnivores,Biomass stock of AG Carnivores
AG.Omnivores.Stock,sowndiv,0.109,0.314225878455323,0.004344433058889421,8.68203026637853,0.10158895656049542,2.632348195703104e-4,0.2108987569964799,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,AG,NA,Omnivores,3,AG.Omnivores,AG.Omnivores,Biomass stock of AG Omnivores
AG.Omnivores.Stock,numfg,0,0.27639319868876167,0.8808300001194995,0.02263096910240952,0.0071854756552639084,1.842892863397697e-4,0.013252664429548198,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),stock,AG,NA,Omnivores,3,AG.Omnivores,AG.Omnivores,Biomass stock of AG Omnivores
AG.Omnivores.Stock,leg.ef,0.035,0.31422587845532307,0.11301336935419827,2.5748549167427512,0.15053741637266838,0.003831932887625674,0.11924737984593678,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,stock,AG,NA,Omnivores,3,AG.Omnivores,AG.Omnivores,Biomass stock of AG Omnivores
AG.Omnivores.Stock,gr.ef,0.002,0.31422587845532307,0.7444632265032352,0.10707386938870701,0.032585596948370744,8.345814387884717e-4,0.025971657845302844,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,stock,AG,NA,Omnivores,3,AG.Omnivores,AG.Omnivores,Biomass stock of AG Omnivores
AG.Omnivores.Stock,sh.ef,0.002,0.3142258784553231,0.6865713598951306,0.16416211846103942,-0.03933993502373788,-0.001012085678632443,-0.03154493117748706,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,stock,AG,NA,Omnivores,3,AG.Omnivores,AG.Omnivores,Biomass stock of AG Omnivores
AG.Omnivores.Stock,th.ef,0.024,0.314225878455323,0.1884152004315605,1.7637166561926712,-0.1300214270477053,-0.003388478179232787,-0.1052151171616726,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,stock,AG,NA,Omnivores,3,AG.Omnivores,AG.Omnivores,Biomass stock of AG Omnivores
AG.Omnivores.Stock,FDis_pa,0.001,0.3150324328261959,0.7748850930941544,0.08242551715850419,-0.3787245158091855,-0.010103626503254496,-0.03548605057216394,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,AG,NA,Omnivores,3,AG.Omnivores,AG.Omnivores,Biomass stock of AG Omnivores
AG.Omnivores.Stock,FDis,0.003,0.27838750816780056,0.635007733531218,0.2272061895649323,0.6656726736339577,0.016506639040000562,0.06326343986185128,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),stock,AG,NA,Omnivores,3,AG.Omnivores,AG.Omnivores,Biomass stock of AG Omnivores
AG.Omnivores.Stock,FDbranch,0.028,0.14737512740630812,0.14614145111842308,2.156588048234254,0.040442481505875046,7.500300142181015e-4,0.13028341851461925,0.10000000000000009,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + FDbranch,stock,AG,NA,Omnivores,3,AG.Omnivores,AG.Omnivores,Biomass stock of AG Omnivores
AG.Decomposers.Stock,sowndiv,0.095,0.38254239912315163,0.007927970785049736,7.46611080650499,0.0217569216412545,1.0356558519860914e-4,0.278863099844868,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,AG,NA,Decomposers,2,AG.Decomposers,AG.Decomposers,Biomass stock of AG Decomposers
AG.Decomposers.Stock,numfg,0.055,0.3140873902416054,0.04149869476492872,4.304090784587913,0.023481675778724086,0.0011696384429355294,0.2826829725679339,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),stock,AG,NA,Decomposers,2,AG.Decomposers,AG.Decomposers,Biomass stock of AG Decomposers
AG.Decomposers.Stock,leg.ef,0.095,0.3825423991231519,0.007977661086010515,7.453657884081191,0.05915169368283181,0.0028235501010642466,0.2953053749443575,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,stock,AG,NA,Decomposers,2,AG.Decomposers,AG.Decomposers,Biomass stock of AG Decomposers
AG.Decomposers.Stock,gr.ef,0,0.38254239912315186,0.9611839492670098,0.0023853438882299777,0.001123243236938374,5.40954598258047e-5,0.005657657726925243,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,stock,AG,NA,Decomposers,2,AG.Decomposers,AG.Decomposers,Biomass stock of AG Decomposers
AG.Decomposers.Stock,sh.ef,0.038,0.3825423991231518,0.09893724607615247,2.7953962525070137,0.037491536026116774,0.0017989978751758182,0.18844640533467674,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,stock,AG,NA,Decomposers,2,AG.Decomposers,AG.Decomposers,Biomass stock of AG Decomposers
AG.Decomposers.Stock,th.ef,0.003,0.38254239912315186,0.6665811389799685,0.18718517035624016,-0.009782517192694575,-4.722742131323971e-4,-0.049284753121111934,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,stock,AG,NA,Decomposers,2,AG.Decomposers,AG.Decomposers,Biomass stock of AG Decomposers
AG.Decomposers.Stock,FDis_pa,0.003,0.3842097623898546,0.6646411733721171,0.1895376404831929,0.1325327059223558,0.006192577332282217,0.07309652393979854,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,AG,NA,Decomposers,2,AG.Decomposers,AG.Decomposers,Biomass stock of AG Decomposers
AG.Decomposers.Stock,FDis,0.021,0.28911867102726796,0.21651140818526435,1.5537683658522294,0.4205248610990417,0.02006922961994746,0.258505478975515,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),stock,AG,NA,Decomposers,2,AG.Decomposers,AG.Decomposers,Biomass stock of AG Decomposers
AG.Decomposers.Stock,FDbranch,0.041,0.08474813638614861,0.07607928150628286,3.2355503114020743,0.007676195310175472,4.201631738531249e-4,0.24528635520035885,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + FDbranch,stock,AG,NA,Decomposers,2,AG.Decomposers,AG.Decomposers,Biomass stock of AG Decomposers
BG.Herbivores.Stock,sowndiv,0.004,0.06455011486110335,0.6118476353400227,0.2597863997666519,0.11521925689070087,3.54291800853228e-4,0.0030494369827652637,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,BG,NA,Herbivores,2,BG.Herbivores,BG.Herbivores,Biomass stock of BG Herbivores
BG.Herbivores.Stock,numfg,0,0.024707944994402747,0.9051086953827814,0.014308835903367427,-0.03723774869630679,-0.0011397416691640318,-8.805163324285413e-4,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),stock,BG,NA,Herbivores,2,BG.Herbivores,BG.Herbivores,Biomass stock of BG Herbivores
BG.Herbivores.Stock,leg.ef,0.01,0.06455011486110337,0.3901329636736024,0.7476511069733137,-0.5318615307621165,-0.016722903433815432,-0.005590755624979777,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,stock,BG,NA,Herbivores,2,BG.Herbivores,BG.Herbivores,Biomass stock of BG Herbivores
BG.Herbivores.Stock,gr.ef,0,0.06455011486110333,0.9965591525374973,1.872887873035615e-5,0.002825666051898164,8.710984627092327e-5,2.9122327050307778e-5,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,stock,BG,NA,Herbivores,2,BG.Herbivores,BG.Herbivores,Biomass stock of BG Herbivores
BG.Herbivores.Stock,sh.ef,0.019,0.06455011486110333,0.24106385241486283,1.397636799428973,0.7526192811324004,0.02319772071000796,0.007767575738592745,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,stock,BG,NA,Herbivores,2,BG.Herbivores,BG.Herbivores,Biomass stock of BG Herbivores
BG.Herbivores.Stock,th.ef,0.006,0.06455011486110337,0.5189240847244945,0.4202083535026745,-0.4161154809546969,-0.013059553633911432,-0.004356419161550393,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,stock,BG,NA,Herbivores,2,BG.Herbivores,BG.Herbivores,Biomass stock of BG Herbivores
BG.Herbivores.Stock,FDis_pa,0.01,0.07351916840497288,0.4131913365810108,0.6776543309482125,7.089917774319102,0.1777461984787093,0.006706695382756987,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,BG,NA,Herbivores,2,BG.Herbivores,BG.Herbivores,Biomass stock of BG Herbivores
BG.Herbivores.Stock,FDis,0,0.024603296691365427,0.936611971702926,0.006367993173550518,0.727364097581847,0.021923226392421787,9.026647705741463e-4,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),stock,BG,NA,Herbivores,2,BG.Herbivores,BG.Herbivores,Biomass stock of BG Herbivores
BG.Herbivores.Stock,FDbranch,0.004,0.02364155491280649,0.6028011363887842,0.273098492139743,0.053128292846120466,0.0019576120422406013,0.0036531289866973235,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + FDbranch,stock,BG,NA,Herbivores,2,BG.Herbivores,BG.Herbivores,Biomass stock of BG Herbivores
BG.Carnivores.Stock,sowndiv,0.002,0.2654915515639509,0.7344993284812673,0.11592764830134651,0.027985015751378385,0.004616526925536498,0.024708854798376544,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,BG,NA,Carnivores,3,BG.Carnivores,BG.Carnivores,Biomass stock of BG Carnivores
BG.Carnivores.Stock,numfg,0.01,0.11536802153946037,0.3913270190771393,0.7435023296020925,0.10489709227998058,0.17764863304514958,0.08534371482303141,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),stock,BG,NA,Carnivores,3,BG.Carnivores,BG.Carnivores,Biomass stock of BG Carnivores
BG.Carnivores.Stock,leg.ef,0.153,0.26549155156395077,6.321812783916436e-4,12.790151449712175,0.7998381425746202,1.3115370866749703,0.2726579006201098,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,stock,BG,NA,Carnivores,3,BG.Carnivores,BG.Carnivores,Biomass stock of BG Carnivores
BG.Carnivores.Stock,gr.ef,0.029,0.26549155156395077,0.14972256687116625,2.1207595516752322,0.3457210628439278,0.5672201209065824,0.11792045297625751,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,stock,BG,NA,Carnivores,3,BG.Carnivores,BG.Carnivores,Biomass stock of BG Carnivores
BG.Carnivores.Stock,sh.ef,0.031,0.2654915515639507,0.13785122462610758,2.2522875732230507,-0.347380371689924,-0.5805535663094454,-0.12088186773687756,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,stock,BG,NA,Carnivores,3,BG.Carnivores,BG.Carnivores,Biomass stock of BG Carnivores
BG.Carnivores.Stock,th.ef,0.045,0.2654915515639509,0.07289607572635813,3.3142449063906425,-0.42490222939479266,-0.7188723035093618,-0.14911858057185384,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,stock,BG,NA,Carnivores,3,BG.Carnivores,BG.Carnivores,Biomass stock of BG Carnivores
BG.Carnivores.Stock,FDis_pa,0,0.26576010460144317,0.8733346270378743,0.025602957210957764,0.5033962410824367,0.8147573873328051,0.01911680235921361,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,BG,NA,Carnivores,3,BG.Carnivores,BG.Carnivores,Biomass stock of BG Carnivores
BG.Carnivores.Stock,FDis,0.001,0.10739293527549842,0.7839795112555124,0.0756991020607637,0.9843793440077168,1.6384894570331991,0.041951197163113796,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),stock,BG,NA,Carnivores,3,BG.Carnivores,BG.Carnivores,Biomass stock of BG Carnivores
BG.Carnivores.Stock,FDbranch,0,0.09500212921818164,0.9359854866560833,0.006494178257097876,0.0032364916547365278,0.005313356416260494,0.006165751413521993,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + FDbranch,stock,BG,NA,Carnivores,3,BG.Carnivores,BG.Carnivores,Biomass stock of BG Carnivores
BG.Omnivores.Stock,sowndiv,0.009,0.262848200687427,0.43318596879246685,0.6213067973323516,0.06032597954243997,0.0042605733975408025,0.009293979740827086,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,BG,NA,Omnivores,3,BG.Omnivores,BG.Omnivores,Biomass stock of BG Omnivores
BG.Omnivores.Stock,numfg,0.015,0.09612747338825806,0.29695244746538757,1.1033405174060666,0.12005729725540143,0.0903558496245207,0.017691406945296598,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),stock,BG,NA,Omnivores,3,BG.Omnivores,BG.Omnivores,Biomass stock of BG Omnivores
