response,predictor,r2_part,R2_model,p,F_val,estimate,effect_size,effect_size_st,lambda,formula
o_Plants,sowndiv,0.195,0.3367869904200542,9.4105081765834e-5,17.144653827868165,0.14715064123009852,0.8234899205122914,0.4304492213732965,0,log(o_Plants) ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef
o_Plants,numfg,0.002,0.2638217671885507,0.6758909233516024,0.17618238658435828,-0.021195874110456966,-1.17391611063785,-0.055077361874036015,0,log(o_Plants) ~ block + numfg + log2(sowndiv)
o_Plants,leg.ef,0.044,0.33678699042005433,0.07327006025705815,3.3054193802309,-0.17580989226890606,-9.857545429353486,-0.20013944556282887,0,log(o_Plants) ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef
o_Plants,gr.ef,0.027,0.33678699042005417,0.1672209507600476,1.9473600609573682,0.1432415490289997,7.932506786382355,0.1610550538699436,0,log(o_Plants) ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef
o_Plants,sh.ef,0.002,0.3367869904200543,0.6990223195091296,0.1507068962991839,0.03885309983752768,2.159405508085406,0.043911620413528876,0,log(o_Plants) ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef
o_Plants,th.ef,0.01,0.3367869904200542,0.3986248994622844,0.7211387573403937,-0.08569823658461699,-4.789263645106587,-0.09702310054837453,0,log(o_Plants) ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef
o_Plants,FDbranch,0.01,0.26937311467822445,0.39251017241040354,0.7397775295471073,-0.058649375832552836,-3.1201772663389984,-0.22652339395323476,0,log(o_Plants) ~ block + FDbranch_SI + log2(sowndiv)
o_Plants,FDis,0.05,0.29909233757525366,0.05281741118777676,3.872944600145584,1.7344666537336,122.54534502467511,0.28080843986706133,-0.09999999999999987,(o_Plants ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv)
Plants_AG.Herbivores,sowndiv,0.099,0.3392462966584985,0.006747247381993124,7.788800637978951,0.09964620776306782,7.06408301639084e-4,0.2352232314887733,0.20000000000000018,(Plants_AG.Herbivores ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef
Plants_AG.Herbivores,numfg,0.002,0.14445355932600576,0.6923808083847718,0.15774891551860817,-0.021762961052511444,-0.0015145415378756803,-0.045266616591727246,0.20000000000000018,(Plants_AG.Herbivores ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv)
Plants_AG.Herbivores,leg.ef,0.01,0.3392462966584985,0.3889466134497135,0.7514217448122366,0.08421696482692001,0.005948164000652026,0.0769321054422905,0.20000000000000018,(Plants_AG.Herbivores ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef
Plants_AG.Herbivores,gr.ef,0.178,0.3392462966584983,2.0507273367425746e-4,15.329420907737765,-0.4037722211526336,-0.02967601560425837,-0.383822362887708,0.20000000000000018,(Plants_AG.Herbivores ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef
Plants_AG.Herbivores,sh.ef,0.048,0.3392462966584984,0.06393147245475682,3.5420145970786807,0.1892395764153717,0.013362070795616663,0.17309311996311666,0.20000000000000018,(Plants_AG.Herbivores ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef
Plants_AG.Herbivores,th.ef,0,0.33924629665849854,0.8665591405734991,0.028439526374544458,0.017098236879980595,0.0012113347681161415,0.015632605396111728,0.20000000000000018,(Plants_AG.Herbivores ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef
